dossier_id,section_id,module,presence,length_status,correctness,error_tags,corrected_from_model
DOS-1762F76075,m1_product_information,1,present,length_ok,correct,,False
DOS-1762F76075,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-1762F76075,m2_clinical_overview,2,present,length_ok,correct,,False
DOS-1762F76075,m3_api_quality,3,present,length_ok,correct,,False
DOS-1762F76075,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-1762F76075,m3_stability,3,present,length_ok,correct,,False
DOS-1762F76075,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-1762F76075,m5_trial_listing,5,present,length_ok,correct,,False
DOS-1762F76075,m5_pivotal_trial_reports,5,present,length_ok,correct,,False
DOS-1762F76075,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-059998921D,m1_application_admin,1,present,length_ok,correct,,False
DOS-059998921D,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_certificate_expired,False
DOS-059998921D,m1_product_information,1,present,length_ok,correct,,False
DOS-059998921D,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-059998921D,m2_clinical_overview,2,present,length_ok,incorrect,clinical_failed,False
DOS-059998921D,m3_api_quality,3,present,length_ok,correct,,False
DOS-059998921D,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-059998921D,m3_stability,3,present,length_ok,correct,,False
DOS-059998921D,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-059998921D,m5_trial_listing,5,present,length_ok,correct,,False
DOS-059998921D,m5_pivotal_trial_reports,5,present,length_ok,incorrect,clinical_failed,False
DOS-059998921D,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-D678E8669B,m1_application_admin,1,present,length_ok,correct,,False
DOS-D678E8669B,m1_manufacturer_gmp,1,present,length_ok,correct,,False
DOS-D678E8669B,m1_product_information,1,present,length_ok,correct,,False
DOS-D678E8669B,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-D678E8669B,m2_clinical_overview,2,present,length_ok,incorrect,clinical_failed,False
DOS-D678E8669B,m3_api_quality,3,present,length_ok,correct,,False
DOS-D678E8669B,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-D678E8669B,m3_stability,3,present,length_ok,correct,,False
DOS-D678E8669B,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-D678E8669B,m5_trial_listing,5,present,length_ok,correct,,False
DOS-D678E8669B,m5_pivotal_trial_reports,5,present,length_ok,incorrect,clinical_failed,False
DOS-D678E8669B,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-18AB1EE7C7,m1_application_admin,1,present,length_ok,correct,,False
DOS-18AB1EE7C7,m1_manufacturer_gmp,1,present,length_ok,correct,,False
DOS-18AB1EE7C7,m1_product_information,1,present,length_ok,correct,,False
DOS-18AB1EE7C7,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-18AB1EE7C7,m2_clinical_overview,2,present,length_ok,correct,,False
DOS-18AB1EE7C7,m3_api_quality,3,present,length_ok,correct,,False
DOS-18AB1EE7C7,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-18AB1EE7C7,m3_stability,3,present,length_ok,correct,,False
DOS-18AB1EE7C7,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-18AB1EE7C7,m5_trial_listing,5,present,length_ok,correct,,False
DOS-18AB1EE7C7,m5_pivotal_trial_reports,5,present,length_ok,correct,,False
DOS-18AB1EE7C7,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-1198D59DB2,m1_application_admin,1,present,length_ok,correct,,False
DOS-1198D59DB2,m1_manufacturer_gmp,1,present,length_ok,correct,,False
DOS-1198D59DB2,m1_product_information,1,present,length_ok,correct,,False
DOS-1198D59DB2,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-1198D59DB2,m2_clinical_overview,2,present,length_ok,correct,,False
DOS-1198D59DB2,m3_api_quality,3,present,length_ok,correct,,False
DOS-1198D59DB2,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-1198D59DB2,m3_stability,3,present,length_ok,correct,,False
DOS-1198D59DB2,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-1198D59DB2,m5_trial_listing,5,present,length_ok,correct,,False
DOS-1198D59DB2,m5_pivotal_trial_reports,5,present,length_ok,correct,,False
DOS-1198D59DB2,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-636919585D,m1_application_admin,1,present,length_ok,correct,,False
DOS-636919585D,m1_manufacturer_gmp,1,present,length_ok,correct,,False
DOS-636919585D,m1_product_information,1,present,length_ok,correct,,False
DOS-636919585D,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-636919585D,m2_clinical_overview,2,present,length_ok,correct,,False
DOS-636919585D,m3_api_quality,3,present,length_ok,correct,,False
DOS-636919585D,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-636919585D,m3_stability,3,present,length_ok,correct,,False
DOS-636919585D,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-636919585D,m5_trial_listing,5,present,length_ok,correct,,False
DOS-636919585D,m5_pivotal_trial_reports,5,present,length_ok,correct,,False
DOS-636919585D,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-222C15690E,m1_application_admin,1,present,length_ok,correct,,False
DOS-222C15690E,m1_manufacturer_gmp,1,present,length_ok,correct,,False
DOS-222C15690E,m1_product_information,1,present,length_ok,correct,,False
DOS-222C15690E,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-222C15690E,m2_clinical_overview,2,present,length_ok,correct,,False
DOS-222C15690E,m3_api_quality,3,present,length_ok,correct,,False
DOS-222C15690E,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-222C15690E,m3_stability,3,present,length_ok,correct,,False
DOS-222C15690E,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-222C15690E,m5_trial_listing,5,present,length_ok,correct,,False
DOS-222C15690E,m5_pivotal_trial_reports,5,present,length_ok,correct,,False
DOS-222C15690E,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-9DD7821D94,m1_application_admin,1,present,length_ok,correct,,False
DOS-9DD7821D94,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_certificate_expired|gmp_non_compliant,False
DOS-9DD7821D94,m1_product_information,1,present,length_ok,correct,,False
DOS-9DD7821D94,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-9DD7821D94,m2_clinical_overview,2,present,length_ok,correct,,False
DOS-9DD7821D94,m3_api_quality,3,present,length_ok,correct,,False
DOS-9DD7821D94,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-9DD7821D94,m3_stability,3,present,length_ok,correct,,False
DOS-9DD7821D94,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-9DD7821D94,m5_trial_listing,5,present,length_ok,correct,,False
DOS-9DD7821D94,m5_pivotal_trial_reports,5,present,length_ok,correct,,False
DOS-9DD7821D94,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-C237F47C50,m1_application_admin,1,present,length_ok,correct,,False
DOS-C237F47C50,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_certificate_expired,False
DOS-C237F47C50,m1_product_information,1,present,length_ok,incorrect,inn_infringement,False
DOS-C237F47C50,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-C237F47C50,m2_clinical_overview,2,present,length_ok,incorrect,clinical_failed,False
DOS-C237F47C50,m3_api_quality,3,present,length_ok,correct,,False
DOS-C237F47C50,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-C237F47C50,m3_stability,3,present,length_ok,correct,,False
DOS-C237F47C50,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-C237F47C50,m5_trial_listing,5,present,length_ok,correct,,False
DOS-C237F47C50,m5_pivotal_trial_reports,5,present,length_ok,incorrect,clinical_failed,False
DOS-C237F47C50,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-B6E8F5FB2F,m1_application_admin,1,present,length_ok,correct,,False
DOS-B6E8F5FB2F,m1_manufacturer_gmp,1,present,length_ok,correct,,False
DOS-B6E8F5FB2F,m1_product_information,1,present,length_ok,correct,,False
DOS-B6E8F5FB2F,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-B6E8F5FB2F,m2_clinical_overview,2,present,length_ok,incorrect,clinical_failed,False
DOS-B6E8F5FB2F,m3_api_quality,3,present,length_ok,correct,,False
DOS-B6E8F5FB2F,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-B6E8F5FB2F,m3_stability,3,present,length_ok,correct,,False
DOS-B6E8F5FB2F,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-B6E8F5FB2F,m5_trial_listing,5,present,length_ok,correct,,False
DOS-B6E8F5FB2F,m5_pivotal_trial_reports,5,present,length_ok,incorrect,clinical_failed,False
DOS-B6E8F5FB2F,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-94EA374C69,m1_application_admin,1,present,length_ok,correct,,False
DOS-94EA374C69,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_certificate_expired,False
DOS-94EA374C69,m1_product_information,1,present,length_ok,incorrect,inn_infringement,False
DOS-94EA374C69,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-94EA374C69,m2_clinical_overview,2,present,length_ok,correct,,False
DOS-94EA374C69,m3_api_quality,3,present,length_ok,correct,,False
DOS-94EA374C69,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-94EA374C69,m3_stability,3,present,length_ok,correct,,False
DOS-94EA374C69,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-94EA374C69,m5_trial_listing,5,present,length_ok,correct,,False
DOS-94EA374C69,m5_pivotal_trial_reports,5,present,length_ok,correct,,False
DOS-94EA374C69,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-5C14D0384F,m1_application_admin,1,present,length_ok,correct,,False
DOS-5C14D0384F,m1_manufacturer_gmp,1,present,length_ok,correct,,False
DOS-5C14D0384F,m1_product_information,1,present,length_ok,correct,,False
DOS-5C14D0384F,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-5C14D0384F,m2_clinical_overview,2,present,length_ok,incorrect,clinical_missing,False
DOS-5C14D0384F,m3_api_quality,3,present,length_ok,correct,,False
DOS-5C14D0384F,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-5C14D0384F,m3_stability,3,present,length_ok,correct,,False
DOS-5C14D0384F,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-5C14D0384F,m5_trial_listing,5,present,length_ok,correct,,False
DOS-5C14D0384F,m5_pivotal_trial_reports,5,missing,missing,incorrect,clinical_missing,False
DOS-5C14D0384F,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-6995C96F26,m1_application_admin,1,present,length_ok,correct,,False
DOS-6995C96F26,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_certificate_expired|gmp_non_compliant,False
DOS-6995C96F26,m1_product_information,1,present,length_ok,correct,,False
DOS-6995C96F26,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-6995C96F26,m2_clinical_overview,2,present,length_ok,correct,,False
DOS-6995C96F26,m3_api_quality,3,present,length_ok,correct,,False
DOS-6995C96F26,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-6995C96F26,m3_stability,3,present,length_ok,correct,,False
DOS-6995C96F26,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-6995C96F26,m5_trial_listing,5,present,length_ok,correct,,False
DOS-6995C96F26,m5_pivotal_trial_reports,5,present,length_ok,correct,,False
DOS-6995C96F26,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-F248209FA0,m1_application_admin,1,present,length_ok,correct,,False
DOS-F248209FA0,m1_manufacturer_gmp,1,present,length_ok,correct,,False
DOS-F248209FA0,m1_product_information,1,present,length_ok,correct,,False
DOS-F248209FA0,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-F248209FA0,m2_clinical_overview,2,present,length_ok,correct,,False
DOS-F248209FA0,m3_api_quality,3,present,length_ok,correct,,False
DOS-F248209FA0,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-F248209FA0,m3_stability,3,present,length_ok,correct,,False
DOS-F248209FA0,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-F248209FA0,m5_trial_listing,5,present,length_ok,correct,,False
DOS-F248209FA0,m5_pivotal_trial_reports,5,present,length_ok,correct,,False
DOS-F248209FA0,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-A3990395BC,m1_application_admin,1,present,length_ok,correct,,False
DOS-A3990395BC,m1_manufacturer_gmp,1,present,length_ok,correct,,False
DOS-A3990395BC,m1_product_information,1,present,length_ok,correct,,False
DOS-A3990395BC,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-A3990395BC,m2_clinical_overview,2,present,length_ok,correct,,False
DOS-A3990395BC,m3_api_quality,3,present,length_ok,correct,,False
DOS-A3990395BC,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-A3990395BC,m3_stability,3,present,length_ok,correct,,False
DOS-A3990395BC,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-A3990395BC,m5_trial_listing,5,present,length_ok,correct,,False
DOS-A3990395BC,m5_pivotal_trial_reports,5,present,length_ok,correct,,False
DOS-A3990395BC,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-68CD933DE3,m1_application_admin,1,present,length_ok,correct,,False
DOS-68CD933DE3,m1_manufacturer_gmp,1,present,length_ok,correct,,False
DOS-68CD933DE3,m1_product_information,1,present,length_ok,correct,,False
DOS-68CD933DE3,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-68CD933DE3,m2_clinical_overview,2,present,length_ok,correct,,False
DOS-68CD933DE3,m3_api_quality,3,present,length_ok,correct,,False
DOS-68CD933DE3,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-68CD933DE3,m3_stability,3,present,length_ok,correct,,False
DOS-68CD933DE3,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-68CD933DE3,m5_trial_listing,5,present,length_ok,correct,,False
DOS-68CD933DE3,m5_pivotal_trial_reports,5,present,length_ok,correct,,False
DOS-68CD933DE3,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-C4C223CE0B,m1_application_admin,1,present,length_ok,correct,,False
DOS-C4C223CE0B,m1_manufacturer_gmp,1,present,length_ok,correct,,False
DOS-C4C223CE0B,m1_product_information,1,present,length_ok,correct,,False
DOS-C4C223CE0B,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-C4C223CE0B,m2_clinical_overview,2,present,length_ok,correct,,False
DOS-C4C223CE0B,m3_api_quality,3,present,length_ok,correct,,False
DOS-C4C223CE0B,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-C4C223CE0B,m3_stability,3,present,length_ok,correct,,False
DOS-C4C223CE0B,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-C4C223CE0B,m5_trial_listing,5,present,length_ok,correct,,False
DOS-C4C223CE0B,m5_pivotal_trial_reports,5,present,length_ok,correct,,False
DOS-C4C223CE0B,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-AE7B897162,m1_application_admin,1,present,length_ok,correct,,False
DOS-AE7B897162,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_non_compliant,False
DOS-AE7B897162,m1_product_information,1,present,length_ok,incorrect,inn_infringement,False
DOS-AE7B897162,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-AE7B897162,m2_clinical_overview,2,present,length_ok,correct,,False
DOS-AE7B897162,m3_api_quality,3,present,length_ok,correct,,False
DOS-AE7B897162,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-AE7B897162,m3_stability,3,present,length_ok,correct,,False
DOS-AE7B897162,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-AE7B897162,m5_trial_listing,5,present,length_ok,correct,,False
DOS-AE7B897162,m5_pivotal_trial_reports,5,present,length_ok,correct,,False
DOS-AE7B897162,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-0A57F9DFD8,m1_application_admin,1,present,length_ok,correct,,False
DOS-0A57F9DFD8,m1_manufacturer_gmp,1,present,length_ok,correct,,False
DOS-0A57F9DFD8,m1_product_information,1,present,length_ok,correct,,False
DOS-0A57F9DFD8,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-0A57F9DFD8,m2_clinical_overview,2,present,length_ok,correct,,False
DOS-0A57F9DFD8,m3_api_quality,3,present,length_ok,correct,,False
DOS-0A57F9DFD8,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-0A57F9DFD8,m3_stability,3,present,length_ok,correct,,False
DOS-0A57F9DFD8,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-0A57F9DFD8,m5_trial_listing,5,present,length_ok,correct,,False
DOS-0A57F9DFD8,m5_pivotal_trial_reports,5,present,length_ok,correct,,False
DOS-0A57F9DFD8,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-414A8D06EF,m1_application_admin,1,present,length_ok,correct,,False
DOS-414A8D06EF,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_certificate_expired,False
DOS-414A8D06EF,m1_product_information,1,present,length_ok,correct,,False
DOS-414A8D06EF,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-414A8D06EF,m2_clinical_overview,2,present,length_ok,incorrect,clinical_missing,False
DOS-414A8D06EF,m3_api_quality,3,present,length_ok,correct,,False
DOS-414A8D06EF,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-414A8D06EF,m3_stability,3,present,length_ok,correct,,False
DOS-414A8D06EF,m4_nonclinical_summary,4,present,too_short,partial,insufficient_detail,False
DOS-414A8D06EF,m5_trial_listing,5,present,length_ok,correct,,False
DOS-414A8D06EF,m5_pivotal_trial_reports,5,missing,missing,incorrect,clinical_missing,False
DOS-414A8D06EF,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-4FF3F90C13,m1_application_admin,1,present,length_ok,correct,,False
DOS-4FF3F90C13,m1_manufacturer_gmp,1,present,length_ok,correct,,False
DOS-4FF3F90C13,m1_product_information,1,present,length_ok,incorrect,inn_infringement,False
DOS-4FF3F90C13,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-4FF3F90C13,m2_clinical_overview,2,present,length_ok,correct,,False
DOS-4FF3F90C13,m3_api_quality,3,present,length_ok,correct,,False
DOS-4FF3F90C13,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-4FF3F90C13,m3_stability,3,present,length_ok,correct,,False
DOS-4FF3F90C13,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-4FF3F90C13,m5_trial_listing,5,present,length_ok,correct,,False
DOS-4FF3F90C13,m5_pivotal_trial_reports,5,present,length_ok,correct,,False
DOS-4FF3F90C13,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-4BA40ABC28,m1_application_admin,1,present,length_ok,correct,,False
DOS-4BA40ABC28,m1_manufacturer_gmp,1,present,length_ok,partial,gmp_outdated,False
DOS-4BA40ABC28,m1_product_information,1,present,length_ok,correct,,False
DOS-4BA40ABC28,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-4BA40ABC28,m2_clinical_overview,2,present,length_ok,correct,,False
DOS-4BA40ABC28,m3_api_quality,3,present,length_ok,correct,,False
DOS-4BA40ABC28,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-4BA40ABC28,m3_stability,3,present,length_ok,correct,,False
DOS-4BA40ABC28,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-4BA40ABC28,m5_trial_listing,5,present,length_ok,correct,,False
DOS-4BA40ABC28,m5_pivotal_trial_reports,5,present,length_ok,correct,,False
DOS-4BA40ABC28,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-0F979E07B6,m1_application_admin,1,present,length_ok,correct,,False
DOS-0F979E07B6,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_certificate_expired,False
DOS-0F979E07B6,m1_product_information,1,present,length_ok,correct,,False
DOS-0F979E07B6,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-0F979E07B6,m2_clinical_overview,2,present,length_ok,incorrect,clinical_missing,False
DOS-0F979E07B6,m3_api_quality,3,present,length_ok,correct,,False
DOS-0F979E07B6,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-0F979E07B6,m3_stability,3,present,length_ok,correct,,False
DOS-0F979E07B6,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-0F979E07B6,m5_trial_listing,5,present,length_ok,correct,,False
DOS-0F979E07B6,m5_pivotal_trial_reports,5,missing,missing,incorrect,clinical_missing,False
DOS-0F979E07B6,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-9FE6744962,m1_application_admin,1,present,length_ok,correct,,False
DOS-9FE6744962,m1_manufacturer_gmp,1,present,length_ok,correct,,False
DOS-9FE6744962,m1_product_information,1,present,length_ok,correct,,False
DOS-9FE6744962,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-9FE6744962,m2_clinical_overview,2,present,length_ok,correct,,False
DOS-9FE6744962,m3_api_quality,3,present,length_ok,correct,,False
DOS-9FE6744962,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-9FE6744962,m3_stability,3,present,length_ok,correct,,False
DOS-9FE6744962,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-9FE6744962,m5_trial_listing,5,present,length_ok,correct,,False
DOS-9FE6744962,m5_pivotal_trial_reports,5,present,length_ok,correct,,False
DOS-9FE6744962,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-D378622EC0,m1_application_admin,1,present,length_ok,correct,,False
DOS-D378622EC0,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_non_compliant,False
DOS-D378622EC0,m1_product_information,1,present,length_ok,correct,,False
DOS-D378622EC0,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-D378622EC0,m2_clinical_overview,2,present,length_ok,incorrect,clinical_failed,False
DOS-D378622EC0,m3_api_quality,3,present,length_ok,correct,,False
DOS-D378622EC0,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-D378622EC0,m3_stability,3,present,length_ok,correct,,False
DOS-D378622EC0,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-D378622EC0,m5_trial_listing,5,present,length_ok,correct,,False
DOS-D378622EC0,m5_pivotal_trial_reports,5,present,length_ok,incorrect,clinical_failed,False
DOS-D378622EC0,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-BBF0C5DA62,m1_application_admin,1,present,length_ok,correct,,False
DOS-BBF0C5DA62,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_non_compliant,False
DOS-BBF0C5DA62,m1_product_information,1,present,length_ok,correct,,False
DOS-BBF0C5DA62,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-BBF0C5DA62,m2_clinical_overview,2,present,length_ok,correct,,False
DOS-BBF0C5DA62,m3_api_quality,3,present,length_ok,correct,,False
DOS-BBF0C5DA62,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-BBF0C5DA62,m3_stability,3,present,length_ok,correct,,False
DOS-BBF0C5DA62,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-BBF0C5DA62,m5_trial_listing,5,present,length_ok,correct,,False
DOS-BBF0C5DA62,m5_pivotal_trial_reports,5,present,length_ok,correct,,False
DOS-BBF0C5DA62,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-63B4132FA5,m1_application_admin,1,present,length_ok,correct,,False
DOS-63B4132FA5,m1_manufacturer_gmp,1,present,length_ok,correct,,False
DOS-63B4132FA5,m1_product_information,1,present,length_ok,correct,,False
DOS-63B4132FA5,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-63B4132FA5,m2_clinical_overview,2,present,length_ok,correct,,False
DOS-63B4132FA5,m3_api_quality,3,present,length_ok,correct,,False
DOS-63B4132FA5,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-63B4132FA5,m3_stability,3,present,length_ok,correct,,False
DOS-63B4132FA5,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-63B4132FA5,m5_trial_listing,5,present,length_ok,correct,,False
DOS-63B4132FA5,m5_pivotal_trial_reports,5,present,length_ok,correct,,False
DOS-63B4132FA5,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-8D7FA51B1D,m1_application_admin,1,present,length_ok,correct,,False
DOS-8D7FA51B1D,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_non_compliant,False
DOS-8D7FA51B1D,m1_product_information,1,present,length_ok,correct,,False
DOS-8D7FA51B1D,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-8D7FA51B1D,m2_clinical_overview,2,present,length_ok,incorrect,clinical_missing,False
DOS-8D7FA51B1D,m3_api_quality,3,present,length_ok,correct,,False
DOS-8D7FA51B1D,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-8D7FA51B1D,m3_stability,3,present,length_ok,correct,,False
DOS-8D7FA51B1D,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-8D7FA51B1D,m5_trial_listing,5,present,length_ok,correct,,False
DOS-8D7FA51B1D,m5_pivotal_trial_reports,5,missing,missing,incorrect,clinical_missing,False
DOS-8D7FA51B1D,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-6DDDF9D827,m1_application_admin,1,present,length_ok,correct,,False
DOS-6DDDF9D827,m1_manufacturer_gmp,1,present,length_ok,correct,,False
DOS-6DDDF9D827,m1_product_information,1,present,length_ok,correct,,False
DOS-6DDDF9D827,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-6DDDF9D827,m2_clinical_overview,2,present,length_ok,correct,,False
DOS-6DDDF9D827,m3_api_quality,3,present,length_ok,correct,,False
DOS-6DDDF9D827,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-6DDDF9D827,m3_stability,3,present,length_ok,correct,,False
DOS-6DDDF9D827,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-6DDDF9D827,m5_trial_listing,5,present,length_ok,correct,,False
DOS-6DDDF9D827,m5_pivotal_trial_reports,5,present,length_ok,correct,,False
DOS-6DDDF9D827,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-97A01123A4,m1_application_admin,1,missing,missing,incorrect,missing_critical_section,False
DOS-97A01123A4,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_certificate_expired|gmp_non_compliant,False
DOS-97A01123A4,m1_product_information,1,present,length_ok,correct,,False
DOS-97A01123A4,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-97A01123A4,m2_clinical_overview,2,present,length_ok,correct,,False
DOS-97A01123A4,m3_api_quality,3,present,length_ok,correct,,False
DOS-97A01123A4,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-97A01123A4,m3_stability,3,present,length_ok,correct,,False
DOS-97A01123A4,m4_nonclinical_summary,4,present,length_ok,correct,,False
DOS-97A01123A4,m5_trial_listing,5,present,length_ok,correct,,False
DOS-97A01123A4,m5_pivotal_trial_reports,5,present,length_ok,correct,,False
DOS-97A01123A4,m5_bioequivalence,5,present,length_ok,correct,,False
DOS-98C7B72501,m1_application_admin,1,present,length_ok,correct,,False
DOS-98C7B72501,m1_manufacturer_gmp,1,present,length_ok,correct,,False
DOS-98C7B72501,m1_product_information,1,present,length_ok,correct,,False
DOS-98C7B72501,m2_quality_overall_summary,2,present,length_ok,correct,,False
DOS-98C7B72501,m2_clinical_overview,2,present,length_ok,correct,,False
DOS-98C7B72501,m3_api_quality,3,present,length_ok,correct,,False
DOS-98C7B72501,m3_fpp_manufacturing,3,present,length_ok,correct,,False
DOS-98C7B72501,m3_stability,3,present,length_ok,correct,,False
DOS-98C7B72501,m4_nonclinical_summary,4,present,length_ok,correct,,False
