dossier_id,country,section_id,module,presence,length_status,correctness,error_tags,char_count,min_chars,max_chars,critical
DOS-7B7592BD64,Tanzania,m1_application_admin,1,present,length_ok,correct,,1679,900,2200,True
DOS-7B7592BD64,Tanzania,m1_manufacturer_gmp,1,present,length_ok,correct,,1121,700,1800,True
DOS-7B7592BD64,Tanzania,m1_product_information,1,present,length_ok,correct,,1558,600,1600,True
DOS-7B7592BD64,Tanzania,m2_quality_overall_summary,2,present,length_ok,correct,,2482,1200,3000,True
DOS-7B7592BD64,Tanzania,m2_clinical_overview,2,present,length_ok,correct,,1910,900,2500,True
DOS-7B7592BD64,Tanzania,m3_api_quality,3,present,length_ok,correct,,1959,1300,3200,True
DOS-7B7592BD64,Tanzania,m3_fpp_manufacturing,3,present,length_ok,correct,,1424,1200,3000,True
DOS-7B7592BD64,Tanzania,m3_stability,3,present,length_ok,correct,,1941,900,2600,True
DOS-7B7592BD64,Tanzania,m4_nonclinical_summary,4,present,length_ok,correct,,980,700,2000,False
DOS-7B7592BD64,Tanzania,m5_trial_listing,5,present,length_ok,correct,,1624,700,1800,True
DOS-7B7592BD64,Tanzania,m5_pivotal_trial_reports,5,present,length_ok,correct,,2828,1500,3800,True
DOS-7B7592BD64,Tanzania,m5_bioequivalence,5,present,length_ok,correct,,1250,600,1800,False
DOS-DB46FC27A3,Botswana,m1_application_admin,1,present,length_ok,correct,,1082,900,2200,True
DOS-DB46FC27A3,Botswana,m1_manufacturer_gmp,1,present,length_ok,correct,,1667,700,1800,True
DOS-DB46FC27A3,Botswana,m1_product_information,1,present,length_ok,correct,,768,600,1600,True
DOS-DB46FC27A3,Botswana,m2_quality_overall_summary,2,present,length_ok,correct,,1607,1200,3000,True
DOS-DB46FC27A3,Botswana,m2_clinical_overview,2,present,length_ok,correct,,1106,900,2500,True
DOS-DB46FC27A3,Botswana,m3_api_quality,3,present,length_ok,correct,,3092,1300,3200,True
DOS-DB46FC27A3,Botswana,m3_fpp_manufacturing,3,present,length_ok,correct,,2223,1200,3000,True
DOS-DB46FC27A3,Botswana,m3_stability,3,present,length_ok,correct,,2009,900,2600,True
DOS-DB46FC27A3,Botswana,m4_nonclinical_summary,4,present,length_ok,correct,,1799,700,2000,False
DOS-DB46FC27A3,Botswana,m5_trial_listing,5,present,length_ok,correct,,851,700,1800,True
DOS-DB46FC27A3,Botswana,m5_pivotal_trial_reports,5,present,length_ok,correct,,2522,1500,3800,True
DOS-DB46FC27A3,Botswana,m5_bioequivalence,5,present,length_ok,correct,,1460,600,1800,False
DOS-0996F8657E,Burkina Faso,m1_application_admin,1,present,length_ok,correct,,1471,900,2200,True
DOS-0996F8657E,Burkina Faso,m1_manufacturer_gmp,1,present,length_ok,correct,,1096,700,1800,True
DOS-0996F8657E,Burkina Faso,m1_product_information,1,present,length_ok,correct,,938,600,1600,True
DOS-0996F8657E,Burkina Faso,m2_quality_overall_summary,2,present,length_ok,correct,,2686,1200,3000,True
DOS-0996F8657E,Burkina Faso,m2_clinical_overview,2,present,length_ok,correct,,1192,900,2500,True
DOS-0996F8657E,Burkina Faso,m3_api_quality,3,present,length_ok,correct,,2759,1300,3200,True
DOS-0996F8657E,Burkina Faso,m3_fpp_manufacturing,3,present,length_ok,correct,,1629,1200,3000,True
DOS-0996F8657E,Burkina Faso,m3_stability,3,present,length_ok,correct,,1510,900,2600,True
DOS-0996F8657E,Burkina Faso,m4_nonclinical_summary,4,present,length_ok,correct,,1302,700,2000,False
DOS-0996F8657E,Burkina Faso,m5_trial_listing,5,present,length_ok,correct,,751,700,1800,True
DOS-0996F8657E,Burkina Faso,m5_pivotal_trial_reports,5,present,length_ok,correct,,1648,1500,3800,True
DOS-0996F8657E,Burkina Faso,m5_bioequivalence,5,present,length_ok,correct,,939,600,1800,False
DOS-C80ECC466A,Tanzania,m1_application_admin,1,present,length_ok,correct,,1624,900,2200,True
DOS-C80ECC466A,Tanzania,m1_manufacturer_gmp,1,present,length_ok,correct,,785,700,1800,True
DOS-C80ECC466A,Tanzania,m1_product_information,1,present,length_ok,incorrect,inn_infringement,737,600,1600,True
DOS-C80ECC466A,Tanzania,m2_quality_overall_summary,2,present,length_ok,correct,,1347,1200,3000,True
DOS-C80ECC466A,Tanzania,m2_clinical_overview,2,present,length_ok,correct,,1833,900,2500,True
DOS-C80ECC466A,Tanzania,m3_api_quality,3,present,length_ok,correct,,2598,1300,3200,True
DOS-C80ECC466A,Tanzania,m3_fpp_manufacturing,3,present,length_ok,correct,,1211,1200,3000,True
DOS-C80ECC466A,Tanzania,m3_stability,3,present,length_ok,correct,,1606,900,2600,True
DOS-C80ECC466A,Tanzania,m4_nonclinical_summary,4,present,length_ok,correct,,1217,700,2000,False
DOS-C80ECC466A,Tanzania,m5_trial_listing,5,present,length_ok,correct,,1769,700,1800,True
DOS-C80ECC466A,Tanzania,m5_pivotal_trial_reports,5,present,length_ok,correct,,2887,1500,3800,True
DOS-C80ECC466A,Tanzania,m5_bioequivalence,5,present,length_ok,correct,,1316,600,1800,False
DOS-6E3ECDCFA6,Uganda,m1_application_admin,1,present,length_ok,correct,,1946,900,2200,True
DOS-6E3ECDCFA6,Uganda,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_non_compliant,1788,700,1800,True
DOS-6E3ECDCFA6,Uganda,m1_product_information,1,present,length_ok,incorrect,inn_infringement,764,600,1600,True
DOS-6E3ECDCFA6,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,1951,1200,3000,True
DOS-6E3ECDCFA6,Uganda,m2_clinical_overview,2,present,length_ok,incorrect,clinical_missing,953,900,2500,True
DOS-6E3ECDCFA6,Uganda,m3_api_quality,3,present,length_ok,correct,,1476,1300,3200,True
DOS-6E3ECDCFA6,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,1433,1200,3000,True
DOS-6E3ECDCFA6,Uganda,m3_stability,3,present,length_ok,correct,,1678,900,2600,True
DOS-6E3ECDCFA6,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,1673,700,2000,False
DOS-6E3ECDCFA6,Uganda,m5_trial_listing,5,present,length_ok,correct,,1775,700,1800,True
DOS-6E3ECDCFA6,Uganda,m5_pivotal_trial_reports,5,missing,missing,incorrect,clinical_missing,0,1500,3800,True
DOS-6E3ECDCFA6,Uganda,m5_bioequivalence,5,present,length_ok,correct,,687,600,1800,False
DOS-D762F599A3,Uganda,m1_application_admin,1,present,length_ok,correct,,944,900,2200,True
DOS-D762F599A3,Uganda,m1_manufacturer_gmp,1,present,length_ok,correct,,1720,700,1800,True
DOS-D762F599A3,Uganda,m1_product_information,1,present,length_ok,incorrect,inn_infringement,695,600,1600,True
DOS-D762F599A3,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,1969,1200,3000,True
DOS-D762F599A3,Uganda,m2_clinical_overview,2,present,length_ok,correct,,1436,900,2500,True
DOS-D762F599A3,Uganda,m3_api_quality,3,present,length_ok,correct,,1698,1300,3200,True
DOS-D762F599A3,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,2479,1200,3000,True
DOS-D762F599A3,Uganda,m3_stability,3,present,length_ok,correct,,2289,900,2600,True
DOS-D762F599A3,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,1445,700,2000,False
DOS-D762F599A3,Uganda,m5_trial_listing,5,present,length_ok,correct,,1567,700,1800,True
DOS-D762F599A3,Uganda,m5_pivotal_trial_reports,5,present,length_ok,correct,,2126,1500,3800,True
DOS-D762F599A3,Uganda,m5_bioequivalence,5,present,length_ok,correct,,1198,600,1800,False
DOS-D339ED5384,Burkina Faso,m1_application_admin,1,present,length_ok,correct,,1084,900,2200,True
DOS-D339ED5384,Burkina Faso,m1_manufacturer_gmp,1,present,length_ok,partial,gmp_outdated,1369,700,1800,True
DOS-D339ED5384,Burkina Faso,m1_product_information,1,present,length_ok,correct,,1577,600,1600,True
DOS-D339ED5384,Burkina Faso,m2_quality_overall_summary,2,present,length_ok,correct,,2044,1200,3000,True
DOS-D339ED5384,Burkina Faso,m2_clinical_overview,2,present,length_ok,correct,,1098,900,2500,True
DOS-D339ED5384,Burkina Faso,m3_api_quality,3,present,length_ok,correct,,1551,1300,3200,True
DOS-D339ED5384,Burkina Faso,m3_fpp_manufacturing,3,present,length_ok,correct,,1894,1200,3000,True
DOS-D339ED5384,Burkina Faso,m3_stability,3,present,length_ok,correct,,1662,900,2600,True
DOS-D339ED5384,Burkina Faso,m4_nonclinical_summary,4,present,length_ok,correct,,854,700,2000,False
DOS-D339ED5384,Burkina Faso,m5_trial_listing,5,present,length_ok,correct,,1266,700,1800,True
DOS-D339ED5384,Burkina Faso,m5_pivotal_trial_reports,5,present,length_ok,correct,,2859,1500,3800,True
DOS-D339ED5384,Burkina Faso,m5_bioequivalence,5,present,length_ok,correct,,1338,600,1800,False
DOS-5A0E2D680E,Uganda,m1_application_admin,1,present,length_ok,correct,,1258,900,2200,True
DOS-5A0E2D680E,Uganda,m1_manufacturer_gmp,1,present,length_ok,correct,,1229,700,1800,True
DOS-5A0E2D680E,Uganda,m1_product_information,1,present,length_ok,correct,,613,600,1600,True
DOS-5A0E2D680E,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,2027,1200,3000,True
DOS-5A0E2D680E,Uganda,m2_clinical_overview,2,present,length_ok,correct,,1234,900,2500,True
DOS-5A0E2D680E,Uganda,m3_api_quality,3,present,length_ok,correct,,2751,1300,3200,True
DOS-5A0E2D680E,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,2704,1200,3000,True
DOS-5A0E2D680E,Uganda,m3_stability,3,present,length_ok,correct,,1729,900,2600,True
DOS-5A0E2D680E,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,1775,700,2000,False
DOS-5A0E2D680E,Uganda,m5_trial_listing,5,present,length_ok,correct,,1183,700,1800,True
DOS-5A0E2D680E,Uganda,m5_pivotal_trial_reports,5,present,length_ok,correct,,2636,1500,3800,True
DOS-5A0E2D680E,Uganda,m5_bioequivalence,5,present,length_ok,correct,,1328,600,1800,False
DOS-030554543C,Botswana,m1_application_admin,1,present,length_ok,correct,,1050,900,2200,True
DOS-030554543C,Botswana,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_non_compliant,781,700,1800,True
DOS-030554543C,Botswana,m1_product_information,1,present,length_ok,correct,,648,600,1600,True
DOS-030554543C,Botswana,m2_quality_overall_summary,2,present,length_ok,correct,,1585,1200,3000,True
DOS-030554543C,Botswana,m2_clinical_overview,2,present,length_ok,incorrect,clinical_missing,1112,900,2500,True
DOS-030554543C,Botswana,m3_api_quality,3,present,length_ok,correct,,1517,1300,3200,True
DOS-030554543C,Botswana,m3_fpp_manufacturing,3,present,length_ok,correct,,2791,1200,3000,True
DOS-030554543C,Botswana,m3_stability,3,present,length_ok,correct,,2381,900,2600,True
DOS-030554543C,Botswana,m4_nonclinical_summary,4,present,length_ok,correct,,1427,700,2000,False
DOS-030554543C,Botswana,m5_trial_listing,5,present,length_ok,correct,,1176,700,1800,True
DOS-030554543C,Botswana,m5_pivotal_trial_reports,5,missing,missing,incorrect,clinical_missing,0,1500,3800,True
DOS-030554543C,Botswana,m5_bioequivalence,5,present,length_ok,correct,,1590,600,1800,False
DOS-6AFDC50134,Botswana,m1_application_admin,1,present,length_ok,correct,,1042,900,2200,True
DOS-6AFDC50134,Botswana,m1_manufacturer_gmp,1,present,length_ok,correct,,918,700,1800,True
DOS-6AFDC50134,Botswana,m1_product_information,1,present,length_ok,correct,,704,600,1600,True
DOS-6AFDC50134,Botswana,m2_quality_overall_summary,2,present,length_ok,correct,,2692,1200,3000,True
DOS-6AFDC50134,Botswana,m2_clinical_overview,2,present,length_ok,correct,,2442,900,2500,True
DOS-6AFDC50134,Botswana,m3_api_quality,3,present,length_ok,correct,,1589,1300,3200,True
DOS-6AFDC50134,Botswana,m3_fpp_manufacturing,3,present,length_ok,correct,,2635,1200,3000,True
DOS-6AFDC50134,Botswana,m3_stability,3,present,length_ok,correct,,1369,900,2600,True
DOS-6AFDC50134,Botswana,m4_nonclinical_summary,4,present,length_ok,correct,,1903,700,2000,False
DOS-6AFDC50134,Botswana,m5_trial_listing,5,present,length_ok,correct,,986,700,1800,True
DOS-6AFDC50134,Botswana,m5_pivotal_trial_reports,5,present,length_ok,correct,,2144,1500,3800,True
DOS-6AFDC50134,Botswana,m5_bioequivalence,5,present,length_ok,correct,,1334,600,1800,False
DOS-EC28853A3D,Uganda,m1_application_admin,1,present,length_ok,correct,,1427,900,2200,True
DOS-EC28853A3D,Uganda,m1_manufacturer_gmp,1,present,length_ok,correct,,871,700,1800,True
DOS-EC28853A3D,Uganda,m1_product_information,1,present,length_ok,incorrect,inn_infringement,828,600,1600,True
DOS-EC28853A3D,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,1941,1200,3000,True
DOS-EC28853A3D,Uganda,m2_clinical_overview,2,present,length_ok,incorrect,clinical_failed,1196,900,2500,True
DOS-EC28853A3D,Uganda,m3_api_quality,3,present,length_ok,correct,,2715,1300,3200,True
DOS-EC28853A3D,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,2815,1200,3000,True
DOS-EC28853A3D,Uganda,m3_stability,3,present,length_ok,correct,,1891,900,2600,True
DOS-EC28853A3D,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,1247,700,2000,False
DOS-EC28853A3D,Uganda,m5_trial_listing,5,present,length_ok,correct,,1734,700,1800,True
DOS-EC28853A3D,Uganda,m5_pivotal_trial_reports,5,present,length_ok,incorrect,clinical_failed,3791,1500,3800,True
DOS-EC28853A3D,Uganda,m5_bioequivalence,5,present,length_ok,correct,,875,600,1800,False
DOS-E76FA5C1A9,Burkina Faso,m1_application_admin,1,present,length_ok,correct,,1332,900,2200,True
DOS-E76FA5C1A9,Burkina Faso,m1_manufacturer_gmp,1,present,length_ok,correct,,756,700,1800,True
DOS-E76FA5C1A9,Burkina Faso,m1_product_information,1,present,length_ok,correct,,811,600,1600,True
DOS-E76FA5C1A9,Burkina Faso,m2_quality_overall_summary,2,present,length_ok,correct,,2584,1200,3000,True
DOS-E76FA5C1A9,Burkina Faso,m2_clinical_overview,2,present,length_ok,incorrect,clinical_failed,1640,900,2500,True
DOS-E76FA5C1A9,Burkina Faso,m3_api_quality,3,present,length_ok,correct,,2681,1300,3200,True
DOS-E76FA5C1A9,Burkina Faso,m3_fpp_manufacturing,3,present,length_ok,correct,,1452,1200,3000,True
DOS-E76FA5C1A9,Burkina Faso,m3_stability,3,present,length_ok,correct,,2271,900,2600,True
DOS-E76FA5C1A9,Burkina Faso,m4_nonclinical_summary,4,present,length_ok,correct,,1702,700,2000,False
DOS-E76FA5C1A9,Burkina Faso,m5_trial_listing,5,present,length_ok,correct,,1613,700,1800,True
DOS-E76FA5C1A9,Burkina Faso,m5_pivotal_trial_reports,5,present,length_ok,incorrect,clinical_failed,2117,1500,3800,True
DOS-E76FA5C1A9,Burkina Faso,m5_bioequivalence,5,present,length_ok,correct,,930,600,1800,False
DOS-D32C4142C5,Burkina Faso,m1_application_admin,1,present,length_ok,correct,,2011,900,2200,True
DOS-D32C4142C5,Burkina Faso,m1_manufacturer_gmp,1,present,length_ok,correct,,878,700,1800,True
DOS-D32C4142C5,Burkina Faso,m1_product_information,1,present,length_ok,correct,,609,600,1600,True
DOS-D32C4142C5,Burkina Faso,m2_quality_overall_summary,2,present,length_ok,correct,,1729,1200,3000,True
DOS-D32C4142C5,Burkina Faso,m2_clinical_overview,2,present,length_ok,incorrect,clinical_missing,1427,900,2500,True
DOS-D32C4142C5,Burkina Faso,m3_api_quality,3,present,length_ok,correct,,1838,1300,3200,True
DOS-D32C4142C5,Burkina Faso,m3_fpp_manufacturing,3,present,length_ok,correct,,1975,1200,3000,True
DOS-D32C4142C5,Burkina Faso,m3_stability,3,present,length_ok,correct,,2495,900,2600,True
DOS-D32C4142C5,Burkina Faso,m4_nonclinical_summary,4,present,length_ok,correct,,1708,700,2000,False
DOS-D32C4142C5,Burkina Faso,m5_trial_listing,5,present,length_ok,correct,,1209,700,1800,True
DOS-D32C4142C5,Burkina Faso,m5_pivotal_trial_reports,5,missing,missing,incorrect,clinical_missing,0,1500,3800,True
DOS-D32C4142C5,Burkina Faso,m5_bioequivalence,5,present,length_ok,correct,,1236,600,1800,False
DOS-5A772CFD37,Uganda,m1_application_admin,1,present,length_ok,correct,,1220,900,2200,True
DOS-5A772CFD37,Uganda,m1_manufacturer_gmp,1,present,length_ok,partial,gmp_outdated,865,700,1800,True
DOS-5A772CFD37,Uganda,m1_product_information,1,present,length_ok,correct,,1306,600,1600,True
DOS-5A772CFD37,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,1891,1200,3000,True
DOS-5A772CFD37,Uganda,m2_clinical_overview,2,present,length_ok,correct,,1151,900,2500,True
DOS-5A772CFD37,Uganda,m3_api_quality,3,present,length_ok,correct,,2161,1300,3200,True
DOS-5A772CFD37,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,2195,1200,3000,True
DOS-5A772CFD37,Uganda,m3_stability,3,present,length_ok,correct,,1955,900,2600,True
DOS-5A772CFD37,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,958,700,2000,False
DOS-5A772CFD37,Uganda,m5_trial_listing,5,present,length_ok,correct,,861,700,1800,True
DOS-5A772CFD37,Uganda,m5_pivotal_trial_reports,5,present,length_ok,correct,,2292,1500,3800,True
DOS-5A772CFD37,Uganda,m5_bioequivalence,5,present,length_ok,correct,,1561,600,1800,False
DOS-5C4B823923,Tanzania,m1_application_admin,1,present,length_ok,correct,,1598,900,2200,True
DOS-5C4B823923,Tanzania,m1_manufacturer_gmp,1,present,length_ok,correct,,961,700,1800,True
DOS-5C4B823923,Tanzania,m1_product_information,1,present,length_ok,correct,,840,600,1600,True
DOS-5C4B823923,Tanzania,m2_quality_overall_summary,2,present,length_ok,correct,,2510,1200,3000,True
DOS-5C4B823923,Tanzania,m2_clinical_overview,2,present,length_ok,correct,,1567,900,2500,True
DOS-5C4B823923,Tanzania,m3_api_quality,3,present,length_ok,correct,,2860,1300,3200,True
DOS-5C4B823923,Tanzania,m3_fpp_manufacturing,3,present,length_ok,correct,,1473,1200,3000,True
DOS-5C4B823923,Tanzania,m3_stability,3,present,length_ok,correct,,1577,900,2600,True
DOS-5C4B823923,Tanzania,m4_nonclinical_summary,4,present,length_ok,correct,,1828,700,2000,False
DOS-5C4B823923,Tanzania,m5_trial_listing,5,present,length_ok,correct,,1652,700,1800,True
DOS-5C4B823923,Tanzania,m5_pivotal_trial_reports,5,present,length_ok,correct,,2324,1500,3800,True
DOS-5C4B823923,Tanzania,m5_bioequivalence,5,present,length_ok,correct,,911,600,1800,False
DOS-2374AA1400,Uganda,m1_application_admin,1,present,length_ok,correct,,1163,900,2200,True
DOS-2374AA1400,Uganda,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_non_compliant,1287,700,1800,True
DOS-2374AA1400,Uganda,m1_product_information,1,present,length_ok,correct,,817,600,1600,True
DOS-2374AA1400,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,2634,1200,3000,True
DOS-2374AA1400,Uganda,m2_clinical_overview,2,present,length_ok,incorrect,clinical_failed,2395,900,2500,True
DOS-2374AA1400,Uganda,m3_api_quality,3,present,length_ok,correct,,1515,1300,3200,True
DOS-2374AA1400,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,2175,1200,3000,True
DOS-2374AA1400,Uganda,m3_stability,3,present,length_ok,correct,,1058,900,2600,True
DOS-2374AA1400,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,772,700,2000,False
DOS-2374AA1400,Uganda,m5_trial_listing,5,present,length_ok,correct,,964,700,1800,True
DOS-2374AA1400,Uganda,m5_pivotal_trial_reports,5,present,length_ok,incorrect,clinical_failed,2262,1500,3800,True
DOS-2374AA1400,Uganda,m5_bioequivalence,5,present,length_ok,correct,,1020,600,1800,False
DOS-AF9D355D66,Uganda,m1_application_admin,1,present,length_ok,correct,,1668,900,2200,True
DOS-AF9D355D66,Uganda,m1_manufacturer_gmp,1,present,length_ok,correct,,1478,700,1800,True
DOS-AF9D355D66,Uganda,m1_product_information,1,present,length_ok,incorrect,inn_infringement,1527,600,1600,True
DOS-AF9D355D66,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,2421,1200,3000,True
DOS-AF9D355D66,Uganda,m2_clinical_overview,2,present,length_ok,incorrect,clinical_failed,2185,900,2500,True
DOS-AF9D355D66,Uganda,m3_api_quality,3,present,length_ok,correct,,1318,1300,3200,True
DOS-AF9D355D66,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,2048,1200,3000,True
DOS-AF9D355D66,Uganda,m3_stability,3,present,length_ok,correct,,2269,900,2600,True
DOS-AF9D355D66,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,1283,700,2000,False
DOS-AF9D355D66,Uganda,m5_trial_listing,5,present,length_ok,correct,,1028,700,1800,True
DOS-AF9D355D66,Uganda,m5_pivotal_trial_reports,5,present,length_ok,incorrect,clinical_failed,1906,1500,3800,True
DOS-AF9D355D66,Uganda,m5_bioequivalence,5,present,length_ok,correct,,894,600,1800,False
DOS-A7AEF71BE3,Tanzania,m1_application_admin,1,present,length_ok,correct,,1929,900,2200,True
DOS-A7AEF71BE3,Tanzania,m1_manufacturer_gmp,1,present,length_ok,correct,,844,700,1800,True
DOS-A7AEF71BE3,Tanzania,m1_product_information,1,present,length_ok,correct,,611,600,1600,True
DOS-A7AEF71BE3,Tanzania,m2_quality_overall_summary,2,present,length_ok,correct,,2424,1200,3000,True
DOS-A7AEF71BE3,Tanzania,m2_clinical_overview,2,present,length_ok,correct,,1851,900,2500,True
DOS-A7AEF71BE3,Tanzania,m3_api_quality,3,present,length_ok,correct,,2266,1300,3200,True
DOS-A7AEF71BE3,Tanzania,m3_fpp_manufacturing,3,present,length_ok,correct,,1208,1200,3000,True
DOS-A7AEF71BE3,Tanzania,m3_stability,3,present,length_ok,correct,,1443,900,2600,True
DOS-A7AEF71BE3,Tanzania,m4_nonclinical_summary,4,present,length_ok,correct,,1008,700,2000,False
DOS-A7AEF71BE3,Tanzania,m5_trial_listing,5,present,length_ok,correct,,907,700,1800,True
DOS-A7AEF71BE3,Tanzania,m5_pivotal_trial_reports,5,present,length_ok,correct,,3494,1500,3800,True
DOS-A7AEF71BE3,Tanzania,m5_bioequivalence,5,present,length_ok,correct,,1110,600,1800,False
DOS-3826BDF906,Uganda,m1_application_admin,1,present,length_ok,correct,,2067,900,2200,True
DOS-3826BDF906,Uganda,m1_manufacturer_gmp,1,present,length_ok,incorrect,"gmp_certificate_expired,gmp_non_compliant",1322,700,1800,True
DOS-3826BDF906,Uganda,m1_product_information,1,present,length_ok,incorrect,inn_infringement,1019,600,1600,True
DOS-3826BDF906,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,2922,1200,3000,True
DOS-3826BDF906,Uganda,m2_clinical_overview,2,present,length_ok,correct,,1042,900,2500,True
DOS-3826BDF906,Uganda,m3_api_quality,3,present,length_ok,correct,,2513,1300,3200,True
DOS-3826BDF906,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,2646,1200,3000,True
DOS-3826BDF906,Uganda,m3_stability,3,present,length_ok,correct,,1985,900,2600,True
DOS-3826BDF906,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,1039,700,2000,False
DOS-3826BDF906,Uganda,m5_trial_listing,5,present,length_ok,correct,,1580,700,1800,True
DOS-3826BDF906,Uganda,m5_pivotal_trial_reports,5,present,length_ok,correct,,3432,1500,3800,True
DOS-3826BDF906,Uganda,m5_bioequivalence,5,present,length_ok,correct,,1713,600,1800,False
DOS-7792E58907,Uganda,m1_application_admin,1,present,length_ok,correct,,1406,900,2200,True
DOS-7792E58907,Uganda,m1_manufacturer_gmp,1,present,length_ok,correct,,745,700,1800,True
DOS-7792E58907,Uganda,m1_product_information,1,present,length_ok,correct,,1084,600,1600,True
DOS-7792E58907,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,1816,1200,3000,True
DOS-7792E58907,Uganda,m2_clinical_overview,2,present,length_ok,correct,,1878,900,2500,True
DOS-7792E58907,Uganda,m3_api_quality,3,present,length_ok,correct,,1984,1300,3200,True
DOS-7792E58907,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,2225,1200,3000,True
DOS-7792E58907,Uganda,m3_stability,3,present,length_ok,correct,,2273,900,2600,True
DOS-7792E58907,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,1333,700,2000,False
DOS-7792E58907,Uganda,m5_trial_listing,5,present,length_ok,correct,,866,700,1800,True
DOS-7792E58907,Uganda,m5_pivotal_trial_reports,5,present,length_ok,correct,,2207,1500,3800,True
DOS-7792E58907,Uganda,m5_bioequivalence,5,present,length_ok,correct,,1155,600,1800,False
DOS-E0F148E7B0,Tanzania,m1_application_admin,1,present,length_ok,correct,,1302,900,2200,True
DOS-E0F148E7B0,Tanzania,m1_manufacturer_gmp,1,present,length_ok,correct,,978,700,1800,True
DOS-E0F148E7B0,Tanzania,m1_product_information,1,present,length_ok,correct,,645,600,1600,True
DOS-E0F148E7B0,Tanzania,m2_quality_overall_summary,2,present,length_ok,correct,,1870,1200,3000,True
DOS-E0F148E7B0,Tanzania,m2_clinical_overview,2,present,length_ok,incorrect,clinical_missing,1412,900,2500,True
DOS-E0F148E7B0,Tanzania,m3_api_quality,3,present,length_ok,correct,,2656,1300,3200,True
DOS-E0F148E7B0,Tanzania,m3_fpp_manufacturing,3,present,length_ok,correct,,1719,1200,3000,True
DOS-E0F148E7B0,Tanzania,m3_stability,3,present,length_ok,correct,,2383,900,2600,True
DOS-E0F148E7B0,Tanzania,m4_nonclinical_summary,4,present,too_short,partial,insufficient_detail,45,700,2000,False
DOS-E0F148E7B0,Tanzania,m5_trial_listing,5,present,length_ok,correct,,1631,700,1800,True
DOS-E0F148E7B0,Tanzania,m5_pivotal_trial_reports,5,missing,missing,incorrect,clinical_missing,0,1500,3800,True
DOS-E0F148E7B0,Tanzania,m5_bioequivalence,5,present,length_ok,correct,,1423,600,1800,False
DOS-9611DF79DC,Tanzania,m1_application_admin,1,present,length_ok,correct,,1273,900,2200,True
DOS-9611DF79DC,Tanzania,m1_manufacturer_gmp,1,present,length_ok,correct,,1235,700,1800,True
DOS-9611DF79DC,Tanzania,m1_product_information,1,present,length_ok,incorrect,inn_infringement,1472,600,1600,True
DOS-9611DF79DC,Tanzania,m2_quality_overall_summary,2,present,length_ok,correct,,1861,1200,3000,True
DOS-9611DF79DC,Tanzania,m2_clinical_overview,2,present,length_ok,correct,,2215,900,2500,True
DOS-9611DF79DC,Tanzania,m3_api_quality,3,present,length_ok,correct,,2833,1300,3200,True
DOS-9611DF79DC,Tanzania,m3_fpp_manufacturing,3,present,length_ok,correct,,2483,1200,3000,True
DOS-9611DF79DC,Tanzania,m3_stability,3,present,length_ok,correct,,2042,900,2600,True
DOS-9611DF79DC,Tanzania,m4_nonclinical_summary,4,present,length_ok,correct,,1421,700,2000,False
DOS-9611DF79DC,Tanzania,m5_trial_listing,5,present,length_ok,correct,,1273,700,1800,True
DOS-9611DF79DC,Tanzania,m5_pivotal_trial_reports,5,present,length_ok,correct,,1996,1500,3800,True
DOS-9611DF79DC,Tanzania,m5_bioequivalence,5,present,length_ok,correct,,695,600,1800,False
DOS-3872DCA2EA,Tanzania,m1_application_admin,1,present,length_ok,correct,,1570,900,2200,True
DOS-3872DCA2EA,Tanzania,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_non_compliant,1137,700,1800,True
DOS-3872DCA2EA,Tanzania,m1_product_information,1,present,length_ok,correct,,967,600,1600,True
