dossier_id,country,section_id,module,presence,length_status,correctness,error_tags,char_count,min_chars,max_chars,critical
DOS-881BAAC29D,Botswana,m2_clinical_overview,2,present,length_ok,incorrect,clinical_missing,1737,900,2500,True
DOS-881BAAC29D,Botswana,m3_api_quality,3,present,length_ok,correct,,2986,1300,3200,True
DOS-881BAAC29D,Botswana,m3_fpp_manufacturing,3,present,length_ok,correct,,2863,1200,3000,True
DOS-881BAAC29D,Botswana,m3_stability,3,present,length_ok,correct,,1438,900,2600,True
DOS-881BAAC29D,Botswana,m4_nonclinical_summary,4,present,length_ok,correct,,1334,700,2000,False
DOS-881BAAC29D,Botswana,m5_trial_listing,5,present,length_ok,correct,,1077,700,1800,True
DOS-881BAAC29D,Botswana,m5_pivotal_trial_reports,5,missing,missing,incorrect,clinical_missing,0,1500,3800,True
DOS-881BAAC29D,Botswana,m5_bioequivalence,5,present,too_short,partial,insufficient_detail,45,600,1800,False
DOS-7D345305A2,Botswana,m1_application_admin,1,present,length_ok,correct,,2140,900,2200,True
DOS-7D345305A2,Botswana,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_non_compliant,863,700,1800,True
DOS-7D345305A2,Botswana,m1_product_information,1,present,length_ok,correct,,1253,600,1600,True
DOS-7D345305A2,Botswana,m2_quality_overall_summary,2,present,length_ok,correct,,1846,1200,3000,True
DOS-7D345305A2,Botswana,m2_clinical_overview,2,present,length_ok,correct,,2491,900,2500,True
DOS-7D345305A2,Botswana,m3_api_quality,3,present,length_ok,correct,,1673,1300,3200,True
DOS-7D345305A2,Botswana,m3_fpp_manufacturing,3,present,length_ok,correct,,1538,1200,3000,True
DOS-7D345305A2,Botswana,m3_stability,3,present,length_ok,correct,,1206,900,2600,True
DOS-7D345305A2,Botswana,m4_nonclinical_summary,4,present,too_short,partial,insufficient_detail,45,700,2000,False
DOS-7D345305A2,Botswana,m5_trial_listing,5,present,length_ok,correct,,783,700,1800,True
DOS-7D345305A2,Botswana,m5_pivotal_trial_reports,5,present,length_ok,correct,,1723,1500,3800,True
DOS-7D345305A2,Botswana,m5_bioequivalence,5,present,length_ok,correct,,754,600,1800,False
DOS-EB12BB876F,Tanzania,m1_application_admin,1,present,length_ok,correct,,1494,900,2200,True
DOS-EB12BB876F,Tanzania,m1_manufacturer_gmp,1,present,length_ok,correct,,1511,700,1800,True
DOS-EB12BB876F,Tanzania,m1_product_information,1,present,length_ok,correct,,1473,600,1600,True
DOS-EB12BB876F,Tanzania,m2_quality_overall_summary,2,present,length_ok,correct,,2909,1200,3000,True
DOS-EB12BB876F,Tanzania,m2_clinical_overview,2,present,length_ok,correct,,1596,900,2500,True
DOS-EB12BB876F,Tanzania,m3_api_quality,3,present,length_ok,correct,,2604,1300,3200,True
DOS-EB12BB876F,Tanzania,m3_fpp_manufacturing,3,present,length_ok,correct,,1760,1200,3000,True
DOS-EB12BB876F,Tanzania,m3_stability,3,present,length_ok,correct,,2097,900,2600,True
DOS-EB12BB876F,Tanzania,m4_nonclinical_summary,4,present,length_ok,correct,,1535,700,2000,False
DOS-EB12BB876F,Tanzania,m5_trial_listing,5,present,length_ok,correct,,1157,700,1800,True
DOS-EB12BB876F,Tanzania,m5_pivotal_trial_reports,5,present,length_ok,correct,,3717,1500,3800,True
DOS-EB12BB876F,Tanzania,m5_bioequivalence,5,present,length_ok,correct,,1461,600,1800,False
DOS-71CDBBCED6,Burkina Faso,m1_application_admin,1,present,length_ok,correct,,1237,900,2200,True
DOS-71CDBBCED6,Burkina Faso,m1_manufacturer_gmp,1,present,length_ok,correct,,1581,700,1800,True
DOS-71CDBBCED6,Burkina Faso,m1_product_information,1,present,length_ok,correct,,1465,600,1600,True
DOS-71CDBBCED6,Burkina Faso,m2_quality_overall_summary,2,present,length_ok,correct,,1996,1200,3000,True
DOS-71CDBBCED6,Burkina Faso,m2_clinical_overview,2,present,length_ok,correct,,1897,900,2500,True
DOS-71CDBBCED6,Burkina Faso,m3_api_quality,3,present,length_ok,correct,,2728,1300,3200,True
DOS-71CDBBCED6,Burkina Faso,m3_fpp_manufacturing,3,present,length_ok,correct,,2495,1200,3000,True
DOS-71CDBBCED6,Burkina Faso,m3_stability,3,present,length_ok,correct,,1146,900,2600,True
DOS-71CDBBCED6,Burkina Faso,m4_nonclinical_summary,4,present,length_ok,correct,,782,700,2000,False
DOS-71CDBBCED6,Burkina Faso,m5_trial_listing,5,present,length_ok,correct,,1329,700,1800,True
DOS-71CDBBCED6,Burkina Faso,m5_pivotal_trial_reports,5,present,length_ok,correct,,2800,1500,3800,True
DOS-71CDBBCED6,Burkina Faso,m5_bioequivalence,5,present,length_ok,correct,,1450,600,1800,False
DOS-9880C62C34,Uganda,m1_application_admin,1,present,length_ok,correct,,1368,900,2200,True
DOS-9880C62C34,Uganda,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_non_compliant,1738,700,1800,True
DOS-9880C62C34,Uganda,m1_product_information,1,present,length_ok,correct,,1194,600,1600,True
DOS-9880C62C34,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,2909,1200,3000,True
DOS-9880C62C34,Uganda,m2_clinical_overview,2,present,length_ok,correct,,1791,900,2500,True
DOS-9880C62C34,Uganda,m3_api_quality,3,present,length_ok,correct,,1508,1300,3200,True
DOS-9880C62C34,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,1367,1200,3000,True
DOS-9880C62C34,Uganda,m3_stability,3,present,length_ok,correct,,1453,900,2600,True
DOS-9880C62C34,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,1372,700,2000,False
DOS-9880C62C34,Uganda,m5_trial_listing,5,present,length_ok,correct,,1347,700,1800,True
DOS-9880C62C34,Uganda,m5_pivotal_trial_reports,5,present,length_ok,correct,,2629,1500,3800,True
DOS-9880C62C34,Uganda,m5_bioequivalence,5,present,length_ok,correct,,1507,600,1800,False
DOS-62F5A92752,Uganda,m1_application_admin,1,present,length_ok,correct,,1294,900,2200,True
DOS-62F5A92752,Uganda,m1_manufacturer_gmp,1,present,length_ok,correct,,881,700,1800,True
DOS-62F5A92752,Uganda,m1_product_information,1,present,length_ok,correct,,1500,600,1600,True
DOS-62F5A92752,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,2241,1200,3000,True
DOS-62F5A92752,Uganda,m2_clinical_overview,2,present,length_ok,incorrect,clinical_failed,2433,900,2500,True
DOS-62F5A92752,Uganda,m3_api_quality,3,present,length_ok,correct,,1519,1300,3200,True
DOS-62F5A92752,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,1212,1200,3000,True
DOS-62F5A92752,Uganda,m3_stability,3,present,length_ok,correct,,2486,900,2600,True
DOS-62F5A92752,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,799,700,2000,False
DOS-62F5A92752,Uganda,m5_trial_listing,5,present,length_ok,correct,,1484,700,1800,True
DOS-62F5A92752,Uganda,m5_pivotal_trial_reports,5,present,length_ok,incorrect,clinical_failed,3348,1500,3800,True
DOS-62F5A92752,Uganda,m5_bioequivalence,5,present,length_ok,correct,,700,600,1800,False
DOS-9C380F94B2,Burkina Faso,m1_application_admin,1,present,length_ok,correct,,2006,900,2200,True
DOS-9C380F94B2,Burkina Faso,m1_manufacturer_gmp,1,present,length_ok,partial,gmp_outdated,703,700,1800,True
DOS-9C380F94B2,Burkina Faso,m1_product_information,1,present,length_ok,correct,,924,600,1600,True
DOS-9C380F94B2,Burkina Faso,m2_quality_overall_summary,2,present,length_ok,correct,,2270,1200,3000,True
DOS-9C380F94B2,Burkina Faso,m2_clinical_overview,2,present,length_ok,correct,,1559,900,2500,True
DOS-9C380F94B2,Burkina Faso,m3_api_quality,3,present,length_ok,correct,,1612,1300,3200,True
DOS-9C380F94B2,Burkina Faso,m3_fpp_manufacturing,3,present,length_ok,correct,,2489,1200,3000,True
DOS-9C380F94B2,Burkina Faso,m3_stability,3,present,length_ok,correct,,2280,900,2600,True
DOS-9C380F94B2,Burkina Faso,m4_nonclinical_summary,4,present,length_ok,correct,,809,700,2000,False
DOS-9C380F94B2,Burkina Faso,m5_trial_listing,5,present,length_ok,correct,,765,700,1800,True
DOS-9C380F94B2,Burkina Faso,m5_pivotal_trial_reports,5,present,length_ok,correct,,3501,1500,3800,True
DOS-9C380F94B2,Burkina Faso,m5_bioequivalence,5,present,length_ok,correct,,1472,600,1800,False
DOS-4BE9DBD33D,Tanzania,m1_application_admin,1,present,length_ok,correct,,1022,900,2200,True
DOS-4BE9DBD33D,Tanzania,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_non_compliant,710,700,1800,True
DOS-4BE9DBD33D,Tanzania,m1_product_information,1,present,length_ok,incorrect,inn_infringement,848,600,1600,True
DOS-4BE9DBD33D,Tanzania,m2_quality_overall_summary,2,present,length_ok,correct,,1592,1200,3000,True
DOS-4BE9DBD33D,Tanzania,m2_clinical_overview,2,present,length_ok,incorrect,clinical_missing,2066,900,2500,True
DOS-4BE9DBD33D,Tanzania,m3_api_quality,3,present,length_ok,correct,,2589,1300,3200,True
DOS-4BE9DBD33D,Tanzania,m3_fpp_manufacturing,3,present,length_ok,correct,,2040,1200,3000,True
DOS-4BE9DBD33D,Tanzania,m3_stability,3,present,length_ok,correct,,1161,900,2600,True
DOS-4BE9DBD33D,Tanzania,m4_nonclinical_summary,4,present,length_ok,correct,,1497,700,2000,False
DOS-4BE9DBD33D,Tanzania,m5_trial_listing,5,present,length_ok,correct,,816,700,1800,True
DOS-4BE9DBD33D,Tanzania,m5_pivotal_trial_reports,5,missing,missing,incorrect,clinical_missing,0,1500,3800,True
DOS-4BE9DBD33D,Tanzania,m5_bioequivalence,5,present,length_ok,correct,,1297,600,1800,False
DOS-DDFCBD704F,Burkina Faso,m1_application_admin,1,present,length_ok,correct,,1304,900,2200,True
DOS-DDFCBD704F,Burkina Faso,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_certificate_expired,1460,700,1800,True
DOS-DDFCBD704F,Burkina Faso,m1_product_information,1,present,length_ok,correct,,771,600,1600,True
DOS-DDFCBD704F,Burkina Faso,m2_quality_overall_summary,2,present,length_ok,correct,,1731,1200,3000,True
DOS-DDFCBD704F,Burkina Faso,m2_clinical_overview,2,present,length_ok,incorrect,clinical_missing,2003,900,2500,True
DOS-DDFCBD704F,Burkina Faso,m3_api_quality,3,present,length_ok,correct,,2709,1300,3200,True
DOS-DDFCBD704F,Burkina Faso,m3_fpp_manufacturing,3,present,length_ok,correct,,1701,1200,3000,True
DOS-DDFCBD704F,Burkina Faso,m3_stability,3,present,length_ok,correct,,934,900,2600,True
DOS-DDFCBD704F,Burkina Faso,m4_nonclinical_summary,4,present,length_ok,correct,,1750,700,2000,False
DOS-DDFCBD704F,Burkina Faso,m5_trial_listing,5,present,length_ok,correct,,1117,700,1800,True
DOS-DDFCBD704F,Burkina Faso,m5_pivotal_trial_reports,5,missing,missing,incorrect,clinical_missing,0,1500,3800,True
DOS-DDFCBD704F,Burkina Faso,m5_bioequivalence,5,present,length_ok,correct,,1764,600,1800,False
DOS-6D0988019F,Tanzania,m1_application_admin,1,present,length_ok,correct,,1642,900,2200,True
DOS-6D0988019F,Tanzania,m1_manufacturer_gmp,1,present,length_ok,partial,gmp_outdated,780,700,1800,True
DOS-6D0988019F,Tanzania,m1_product_information,1,present,length_ok,correct,,930,600,1600,True
DOS-6D0988019F,Tanzania,m2_quality_overall_summary,2,present,length_ok,correct,,2072,1200,3000,True
DOS-6D0988019F,Tanzania,m2_clinical_overview,2,present,length_ok,correct,,1643,900,2500,True
DOS-6D0988019F,Tanzania,m3_api_quality,3,present,length_ok,correct,,1611,1300,3200,True
DOS-6D0988019F,Tanzania,m3_fpp_manufacturing,3,present,length_ok,correct,,2319,1200,3000,True
DOS-6D0988019F,Tanzania,m3_stability,3,present,length_ok,correct,,2464,900,2600,True
DOS-6D0988019F,Tanzania,m4_nonclinical_summary,4,present,length_ok,correct,,1278,700,2000,False
DOS-6D0988019F,Tanzania,m5_trial_listing,5,present,length_ok,correct,,736,700,1800,True
DOS-6D0988019F,Tanzania,m5_pivotal_trial_reports,5,present,length_ok,correct,,2579,1500,3800,True
DOS-6D0988019F,Tanzania,m5_bioequivalence,5,present,length_ok,correct,,1229,600,1800,False
DOS-D15F68D309,Tanzania,m1_application_admin,1,missing,missing,incorrect,missing_critical_section,0,900,2200,True
DOS-D15F68D309,Tanzania,m1_manufacturer_gmp,1,present,length_ok,correct,,1228,700,1800,True
DOS-D15F68D309,Tanzania,m1_product_information,1,present,length_ok,correct,,774,600,1600,True
DOS-D15F68D309,Tanzania,m2_quality_overall_summary,2,present,length_ok,correct,,2161,1200,3000,True
DOS-D15F68D309,Tanzania,m2_clinical_overview,2,present,length_ok,correct,,1418,900,2500,True
DOS-D15F68D309,Tanzania,m3_api_quality,3,present,length_ok,correct,,2629,1300,3200,True
DOS-D15F68D309,Tanzania,m3_fpp_manufacturing,3,present,length_ok,correct,,2226,1200,3000,True
DOS-D15F68D309,Tanzania,m3_stability,3,present,length_ok,correct,,1554,900,2600,True
DOS-D15F68D309,Tanzania,m4_nonclinical_summary,4,present,length_ok,correct,,1180,700,2000,False
DOS-D15F68D309,Tanzania,m5_trial_listing,5,present,length_ok,correct,,1576,700,1800,True
DOS-D15F68D309,Tanzania,m5_pivotal_trial_reports,5,present,length_ok,correct,,2748,1500,3800,True
DOS-D15F68D309,Tanzania,m5_bioequivalence,5,present,length_ok,correct,,1120,600,1800,False
DOS-313E148514,Uganda,m1_application_admin,1,present,length_ok,correct,,1870,900,2200,True
DOS-313E148514,Uganda,m1_manufacturer_gmp,1,present,length_ok,correct,,1167,700,1800,True
DOS-313E148514,Uganda,m1_product_information,1,present,length_ok,correct,,694,600,1600,True
DOS-313E148514,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,1605,1200,3000,True
DOS-313E148514,Uganda,m2_clinical_overview,2,present,length_ok,correct,,1167,900,2500,True
DOS-313E148514,Uganda,m3_api_quality,3,present,length_ok,correct,,2689,1300,3200,True
DOS-313E148514,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,2426,1200,3000,True
DOS-313E148514,Uganda,m3_stability,3,present,length_ok,correct,,2076,900,2600,True
DOS-313E148514,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,1020,700,2000,False
DOS-313E148514,Uganda,m5_trial_listing,5,present,length_ok,correct,,1679,700,1800,True
DOS-313E148514,Uganda,m5_pivotal_trial_reports,5,present,length_ok,correct,,2485,1500,3800,True
DOS-313E148514,Uganda,m5_bioequivalence,5,present,length_ok,correct,,1385,600,1800,False
DOS-A72E9F7EDF,Burkina Faso,m1_application_admin,1,present,length_ok,correct,,1332,900,2200,True
DOS-A72E9F7EDF,Burkina Faso,m1_manufacturer_gmp,1,present,length_ok,correct,,1166,700,1800,True
DOS-A72E9F7EDF,Burkina Faso,m1_product_information,1,present,length_ok,correct,,1077,600,1600,True
DOS-A72E9F7EDF,Burkina Faso,m2_quality_overall_summary,2,present,length_ok,correct,,2323,1200,3000,True
DOS-A72E9F7EDF,Burkina Faso,m2_clinical_overview,2,present,length_ok,correct,,1388,900,2500,True
DOS-A72E9F7EDF,Burkina Faso,m3_api_quality,3,present,length_ok,correct,,2075,1300,3200,True
DOS-A72E9F7EDF,Burkina Faso,m3_fpp_manufacturing,3,present,length_ok,correct,,1368,1200,3000,True
DOS-A72E9F7EDF,Burkina Faso,m3_stability,3,present,length_ok,correct,,2156,900,2600,True
DOS-A72E9F7EDF,Burkina Faso,m4_nonclinical_summary,4,present,length_ok,correct,,884,700,2000,False
DOS-A72E9F7EDF,Burkina Faso,m5_trial_listing,5,present,length_ok,correct,,1446,700,1800,True
DOS-A72E9F7EDF,Burkina Faso,m5_pivotal_trial_reports,5,present,length_ok,correct,,3481,1500,3800,True
DOS-A72E9F7EDF,Burkina Faso,m5_bioequivalence,5,present,length_ok,correct,,1421,600,1800,False
DOS-8D3596C72D,Uganda,m1_application_admin,1,present,length_ok,correct,,1728,900,2200,True
DOS-8D3596C72D,Uganda,m1_manufacturer_gmp,1,present,length_ok,correct,,1144,700,1800,True
DOS-8D3596C72D,Uganda,m1_product_information,1,present,length_ok,correct,,811,600,1600,True
DOS-8D3596C72D,Uganda,m2_quality_overall_summary,2,missing,missing,incorrect,missing_critical_section,0,1200,3000,True
DOS-8D3596C72D,Uganda,m2_clinical_overview,2,present,length_ok,correct,,1305,900,2500,True
DOS-8D3596C72D,Uganda,m3_api_quality,3,present,length_ok,correct,,2276,1300,3200,True
DOS-8D3596C72D,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,1486,1200,3000,True
DOS-8D3596C72D,Uganda,m3_stability,3,present,length_ok,correct,,957,900,2600,True
DOS-8D3596C72D,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,1945,700,2000,False
DOS-8D3596C72D,Uganda,m5_trial_listing,5,present,length_ok,correct,,1325,700,1800,True
DOS-8D3596C72D,Uganda,m5_pivotal_trial_reports,5,present,length_ok,correct,,2701,1500,3800,True
DOS-8D3596C72D,Uganda,m5_bioequivalence,5,present,length_ok,correct,,1642,600,1800,False
DOS-25B284E650,Botswana,m1_application_admin,1,present,length_ok,correct,,1834,900,2200,True
DOS-25B284E650,Botswana,m1_manufacturer_gmp,1,present,length_ok,correct,,999,700,1800,True
DOS-25B284E650,Botswana,m1_product_information,1,present,length_ok,correct,,686,600,1600,True
DOS-25B284E650,Botswana,m2_quality_overall_summary,2,present,length_ok,correct,,1802,1200,3000,True
DOS-25B284E650,Botswana,m2_clinical_overview,2,present,length_ok,correct,,1191,900,2500,True
DOS-25B284E650,Botswana,m3_api_quality,3,present,length_ok,correct,,1722,1300,3200,True
DOS-25B284E650,Botswana,m3_fpp_manufacturing,3,present,length_ok,correct,,2715,1200,3000,True
DOS-25B284E650,Botswana,m3_stability,3,present,length_ok,correct,,927,900,2600,True
DOS-25B284E650,Botswana,m4_nonclinical_summary,4,present,length_ok,correct,,1636,700,2000,False
DOS-25B284E650,Botswana,m5_trial_listing,5,present,length_ok,correct,,1047,700,1800,True
DOS-25B284E650,Botswana,m5_pivotal_trial_reports,5,present,length_ok,correct,,3491,1500,3800,True
DOS-25B284E650,Botswana,m5_bioequivalence,5,present,length_ok,correct,,1116,600,1800,False
DOS-CE55DCDA73,Uganda,m1_application_admin,1,present,length_ok,correct,,1813,900,2200,True
DOS-CE55DCDA73,Uganda,m1_manufacturer_gmp,1,present,length_ok,correct,,1300,700,1800,True
DOS-CE55DCDA73,Uganda,m1_product_information,1,missing,missing,incorrect,missing_critical_section,0,600,1600,True
DOS-CE55DCDA73,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,2676,1200,3000,True
DOS-CE55DCDA73,Uganda,m2_clinical_overview,2,present,length_ok,correct,,1178,900,2500,True
DOS-CE55DCDA73,Uganda,m3_api_quality,3,present,length_ok,correct,,2110,1300,3200,True
DOS-CE55DCDA73,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,1898,1200,3000,True
DOS-CE55DCDA73,Uganda,m3_stability,3,present,length_ok,correct,,1672,900,2600,True
DOS-CE55DCDA73,Uganda,m4_nonclinical_summary,4,present,too_short,partial,insufficient_detail,45,700,2000,False
DOS-CE55DCDA73,Uganda,m5_trial_listing,5,present,length_ok,correct,,765,700,1800,True
DOS-CE55DCDA73,Uganda,m5_pivotal_trial_reports,5,present,length_ok,correct,,1954,1500,3800,True
DOS-CE55DCDA73,Uganda,m5_bioequivalence,5,present,length_ok,correct,,1392,600,1800,False
DOS-CB5A2EF4FC,Tanzania,m1_application_admin,1,present,length_ok,correct,,1506,900,2200,True
DOS-CB5A2EF4FC,Tanzania,m1_manufacturer_gmp,1,present,length_ok,correct,,1135,700,1800,True
DOS-CB5A2EF4FC,Tanzania,m1_product_information,1,present,length_ok,correct,,988,600,1600,True
DOS-CB5A2EF4FC,Tanzania,m2_quality_overall_summary,2,present,length_ok,correct,,1354,1200,3000,True
DOS-CB5A2EF4FC,Tanzania,m2_clinical_overview,2,present,length_ok,correct,,1526,900,2500,True
DOS-CB5A2EF4FC,Tanzania,m3_api_quality,3,present,length_ok,correct,,2643,1300,3200,True
DOS-CB5A2EF4FC,Tanzania,m3_fpp_manufacturing,3,present,length_ok,correct,,2431,1200,3000,True
DOS-CB5A2EF4FC,Tanzania,m3_stability,3,present,length_ok,correct,,1761,900,2600,True
DOS-CB5A2EF4FC,Tanzania,m4_nonclinical_summary,4,present,length_ok,correct,,788,700,2000,False
DOS-CB5A2EF4FC,Tanzania,m5_trial_listing,5,present,length_ok,correct,,1021,700,1800,True
DOS-CB5A2EF4FC,Tanzania,m5_pivotal_trial_reports,5,present,length_ok,correct,,2552,1500,3800,True
DOS-CB5A2EF4FC,Tanzania,m5_bioequivalence,5,present,length_ok,correct,,898,600,1800,False
DOS-DD81463549,Burkina Faso,m1_application_admin,1,missing,missing,incorrect,missing_critical_section,0,900,2200,True
DOS-DD81463549,Burkina Faso,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_non_compliant,734,700,1800,True
DOS-DD81463549,Burkina Faso,m1_product_information,1,present,length_ok,correct,,876,600,1600,True
DOS-DD81463549,Burkina Faso,m2_quality_overall_summary,2,present,length_ok,correct,,2698,1200,3000,True
DOS-DD81463549,Burkina Faso,m2_clinical_overview,2,present,length_ok,incorrect,clinical_failed,1676,900,2500,True
DOS-DD81463549,Burkina Faso,m3_api_quality,3,present,length_ok,correct,,2601,1300,3200,True
DOS-DD81463549,Burkina Faso,m3_fpp_manufacturing,3,present,length_ok,correct,,2346,1200,3000,True
DOS-DD81463549,Burkina Faso,m3_stability,3,present,length_ok,correct,,1708,900,2600,True
DOS-DD81463549,Burkina Faso,m4_nonclinical_summary,4,present,length_ok,correct,,943,700,2000,False
DOS-DD81463549,Burkina Faso,m5_trial_listing,5,present,length_ok,correct,,1198,700,1800,True
DOS-DD81463549,Burkina Faso,m5_pivotal_trial_reports,5,present,length_ok,incorrect,clinical_failed,3479,1500,3800,True
DOS-DD81463549,Burkina Faso,m5_bioequivalence,5,present,length_ok,correct,,1250,600,1800,False
DOS-025A8AC27B,Burkina Faso,m1_application_admin,1,present,length_ok,correct,,1930,900,2200,True
DOS-025A8AC27B,Burkina Faso,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_certificate_expired,1478,700,1800,True
DOS-025A8AC27B,Burkina Faso,m1_product_information,1,present,length_ok,correct,,715,600,1600,True
DOS-025A8AC27B,Burkina Faso,m2_quality_overall_summary,2,present,length_ok,correct,,1577,1200,3000,True
DOS-025A8AC27B,Burkina Faso,m2_clinical_overview,2,present,length_ok,incorrect,clinical_failed,1094,900,2500,True
DOS-025A8AC27B,Burkina Faso,m3_api_quality,3,present,length_ok,correct,,1380,1300,3200,True
DOS-025A8AC27B,Burkina Faso,m3_fpp_manufacturing,3,present,length_ok,correct,,1674,1200,3000,True
DOS-025A8AC27B,Burkina Faso,m3_stability,3,present,length_ok,correct,,1357,900,2600,True
DOS-025A8AC27B,Burkina Faso,m4_nonclinical_summary,4,present,length_ok,correct,,1771,700,2000,False
DOS-025A8AC27B,Burkina Faso,m5_trial_listing,5,present,length_ok,correct,,1610,700,1800,True
DOS-025A8AC27B,Burkina Faso,m5_pivotal_trial_reports,5,present,length_ok,incorrect,clinical_failed,3555,1500,3800,True
DOS-025A8AC27B,Burkina Faso,m5_bioequivalence,5,present,too_short,partial,insufficient_detail,45,600,1800,False
DOS-41B3479541,Burkina Faso,m1_application_admin,1,present,length_ok,correct,,1051,900,2200,True
DOS-41B3479541,Burkina Faso,m1_manufacturer_gmp,1,present,length_ok,correct,,1680,700,1800,True
DOS-41B3479541,Burkina Faso,m1_product_information,1,present,length_ok,incorrect,inn_infringement,1084,600,1600,True
DOS-41B3479541,Burkina Faso,m2_quality_overall_summary,2,present,length_ok,correct,,1641,1200,3000,True
DOS-41B3479541,Burkina Faso,m2_clinical_overview,2,present,length_ok,correct,,2213,900,2500,True
DOS-41B3479541,Burkina Faso,m3_api_quality,3,present,length_ok,correct,,2141,1300,3200,True
DOS-41B3479541,Burkina Faso,m3_fpp_manufacturing,3,present,length_ok,correct,,2320,1200,3000,True
DOS-41B3479541,Burkina Faso,m3_stability,3,present,length_ok,correct,,1099,900,2600,True
DOS-41B3479541,Burkina Faso,m4_nonclinical_summary,4,present,length_ok,correct,,1412,700,2000,False
DOS-41B3479541,Burkina Faso,m5_trial_listing,5,present,length_ok,correct,,916,700,1800,True
DOS-41B3479541,Burkina Faso,m5_pivotal_trial_reports,5,present,length_ok,correct,,3188,1500,3800,True
DOS-41B3479541,Burkina Faso,m5_bioequivalence,5,present,length_ok,correct,,1383,600,1800,False
DOS-A1AE22E72F,Tanzania,m1_application_admin,1,present,length_ok,correct,,1519,900,2200,True
DOS-A1AE22E72F,Tanzania,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_non_compliant,1529,700,1800,True
DOS-A1AE22E72F,Tanzania,m1_product_information,1,present,length_ok,correct,,710,600,1600,True
DOS-A1AE22E72F,Tanzania,m2_quality_overall_summary,2,present,length_ok,correct,,1908,1200,3000,True
DOS-A1AE22E72F,Tanzania,m2_clinical_overview,2,present,length_ok,correct,,1814,900,2500,True
DOS-A1AE22E72F,Tanzania,m3_api_quality,3,present,length_ok,correct,,1653,1300,3200,True
DOS-A1AE22E72F,Tanzania,m3_fpp_manufacturing,3,present,length_ok,correct,,1379,1200,3000,True
DOS-A1AE22E72F,Tanzania,m3_stability,3,present,length_ok,correct,,1584,900,2600,True
DOS-A1AE22E72F,Tanzania,m4_nonclinical_summary,4,present,length_ok,correct,,1772,700,2000,False
DOS-A1AE22E72F,Tanzania,m5_trial_listing,5,present,length_ok,correct,,1333,700,1800,True
DOS-A1AE22E72F,Tanzania,m5_pivotal_trial_reports,5,present,length_ok,correct,,1944,1500,3800,True
DOS-A1AE22E72F,Tanzania,m5_bioequivalence,5,present,length_ok,correct,,1379,600,1800,False
DOS-6F756B3EEC,Botswana,m1_application_admin,1,present,length_ok,correct,,1880,900,2200,True
DOS-6F756B3EEC,Botswana,m1_manufacturer_gmp,1,present,length_ok,correct,,1281,700,1800,True
DOS-6F756B3EEC,Botswana,m1_product_information,1,present,length_ok,incorrect,inn_infringement,800,600,1600,True
DOS-6F756B3EEC,Botswana,m2_quality_overall_summary,2,present,length_ok,correct,,1510,1200,3000,True
DOS-6F756B3EEC,Botswana,m2_clinical_overview,2,present,length_ok,correct,,1582,900,2500,True
DOS-6F756B3EEC,Botswana,m3_api_quality,3,present,length_ok,correct,,2759,1300,3200,True
DOS-6F756B3EEC,Botswana,m3_fpp_manufacturing,3,present,length_ok,correct,,1259,1200,3000,True
DOS-6F756B3EEC,Botswana,m3_stability,3,present,length_ok,correct,,1725,900,2600,True
DOS-6F756B3EEC,Botswana,m4_nonclinical_summary,4,present,length_ok,correct,,1262,700,2000,False
DOS-6F756B3EEC,Botswana,m5_trial_listing,5,present,length_ok,correct,,953,700,1800,True
DOS-6F756B3EEC,Botswana,m5_pivotal_trial_reports,5,present,length_ok,correct,,3156,1500,3800,True
DOS-6F756B3EEC,Botswana,m5_bioequivalence,5,present,length_ok,correct,,646,600,1800,False
DOS-7C417DA8B2,Uganda,m1_application_admin,1,present,length_ok,correct,,2080,900,2200,True
DOS-7C417DA8B2,Uganda,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_non_compliant,864,700,1800,True
DOS-7C417DA8B2,Uganda,m1_product_information,1,present,length_ok,correct,,1056,600,1600,True
DOS-7C417DA8B2,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,1537,1200,3000,True
DOS-7C417DA8B2,Uganda,m2_clinical_overview,2,present,length_ok,correct,,1200,900,2500,True
